code,category,response,value,group,year
LIFECB,Suburban,Don't know,0.04,Suburban,2018
LIFECB,Suburban,Refused,0,Suburban,2018
LIFECC,Suburban,Almost certain,0,Suburban,2018
LIFECC,Suburban,Very likely,0.02,Suburban,2018
LIFECC,Suburban,A toss up,0.04,Suburban,2018
LIFECC,Suburban,Not very likely,0.38,Suburban,2018
LIFECC,Suburban,Not at all likely,0.53,Suburban,2018
LIFECC,Suburban,Don't know,0.02,Suburban,2018
LIFECC,Suburban,Refused,0,Suburban,2018
LIFECD,Suburban,Almost certain,0.04,Suburban,2018
LIFECD,Suburban,Very likely,0.17,Suburban,2018
LIFECD,Suburban,A toss up,0.42,Suburban,2018
LIFECD,Suburban,Not very likely,0.23,Suburban,2018
LIFECD,Suburban,Not at all likely,0.07,Suburban,2018
LIFECD,Suburban,Don't know,0.06,Suburban,2018
LIFECD,Suburban,Refused,0,Suburban,2018
LIFECF,Suburban,Almost certain,0.01,Suburban,2018
LIFECF,Suburban,Very likely,0.03,Suburban,2018
LIFECF,Suburban,A toss up,0.15,Suburban,2018
LIFECF,Suburban,Not very likely,0.53,Suburban,2018
LIFECF,Suburban,Not at all likely,0.23,Suburban,2018
LIFECF,Suburban,Don't know,0.04,Suburban,2018
LIFECF,Suburban,Refused,0,Suburban,2018
Q19,Suburban,Excellent,0.26,Suburban,2018
Q19,Suburban,Very good,0.38,Suburban,2018
Q19,Suburban,Good,0.24,Suburban,2018
Q19,Suburban,Fair,0.09,Suburban,2018
Q19,Suburban,Poor,0.02,Suburban,2018
Q19,Suburban,Don't know,0,Suburban,2018
Q19,Suburban,Refused,0.01,Suburban,2018
Q20,Suburban,Not at all satisfied,0.02,Suburban,2018
Q20,Suburban,Only a little bit satisfied,0.06,Suburban,2018
Q20,Suburban,Somewhat satisfied,0.18,Suburban,2018
Q20,Suburban,Mostly satisfied,0.5,Suburban,2018
Q20,Suburban,Completely satisfied,0.24,Suburban,2018
Q20,Suburban,Don't know,0,Suburban,2018
Q20,Suburban,Refused,0,Suburban,2018
Q21,Suburban,Not at all,0.03,Suburban,2018
Q21,Suburban,Only a little bit,0.07,Suburban,2018
Q21,Suburban,Somewhat,0.16,Suburban,2018
Q21,Suburban,Mostly,0.43,Suburban,2018
Q21,Suburban,Completely,0.31,Suburban,2018
Q21,Suburban,Don't know,0,Suburban,2018
Q21,Suburban,Refused,0,Suburban,2018
Q22,Suburban,Not at all,0.46,Suburban,2018
Q22,Suburban,Only a little bit,0.23,Suburban,2018
Q22,Suburban,Somewhat,0.21,Suburban,2018
Q22,Suburban,Mostly,0.06,Suburban,2018
Q22,Suburban,Completely,0.04,Suburban,2018
Q22,Suburban,Don't know,0,Suburban,2018
Q22,Suburban,Refused,0,Suburban,2018
Q23,Suburban,Not at all,0.04,Suburban,2018
Q23,Suburban,Only a little bit,0.16,Suburban,2018
Q23,Suburban,Somewhat,0.31,Suburban,2018
Q23,Suburban,Mostly,0.33,Suburban,2018
Q23,Suburban,Completely,0.16,Suburban,2018
Q23,Suburban,Don't know,0,Suburban,2018
Q23,Suburban,Refused,0,Suburban,2018
Q23PL,Suburban,Strongly agree,0.37,Suburban,2018
Q23PL,Suburban,Agree,0.32,Suburban,2018
Q23PL,Suburban,Slightly agree,0.15,Suburban,2018
Q23PL,Suburban,Neither agree nor disagree,0.08,Suburban,2018
Q23PL,Suburban,Slightly disagree,0.03,Suburban,2018
Q23PL,Suburban,Disagree,0.02,Suburban,2018
Q23PL,Suburban,Strongly disagree,0.02,Suburban,2018
Q23PL,Suburban,Don't know,0,Suburban,2018
Q23PL,Suburban,Refused,0,Suburban,2018
Q23A,Suburban,Yes,0.28,Suburban,2018
Q23A,Suburban,No,0.71,Suburban,2018
Q23A,Suburban,Don't know,0,Suburban,2018
Q23A,Suburban,Refused,0.01,Suburban,2018
Q23A1,Suburban,Yes,0.79,Suburban,2018
Q23A1,Suburban,No,0.2,Suburban,2018
Q23A1,Suburban,Don't know,0,Suburban,2018
Q23A1,Suburban,Refused,0,Suburban,2018
Q23C,Suburban,Yes,0.08,Suburban,2018
Q23C,Suburban,No,0.91,Suburban,2018
Q23C,Suburban,Don't know,0,Suburban,2018
Q23C,Suburban,Refused,0.01,Suburban,2018
Q23C1,Suburban,One,0.15,Suburban,2018
Q23C1,Suburban,Two,0.29,Suburban,2018
Q23C1,Suburban,Three,0.14,Suburban,2018
Q23C1,Suburban,Four,0.32,Suburban,2018
Q23C1,Suburban,Five or more,0.08,Suburban,2018
Q23C1,Suburban,Never heard of it,0.01,Suburban,2018
Q23C1,Suburban,Don't know,0.02,Suburban,2018
Q23C1,Suburban,Refused,0.02,Suburban,2018
Q23D,Suburban,Yes,0.06,Suburban,2018
Q23D,Suburban,No,0.93,Suburban,2018
Q23D,Suburban,Don't know,0,Suburban,2018
Q23D,Suburban,Refused,0.01,Suburban,2018
Q23E,Suburban,Yes,0.12,Suburban,2018
Q23E,Suburban,No,0.86,Suburban,2018
Q23E,Suburban,Don't know,0,Suburban,2018
Q23E,Suburban,Refused,0.01,Suburban,2018
Q23E2,Suburban,Yes,0.68,Suburban,2018
Q23E2,Suburban,No,0.31,Suburban,2018
Q23E2,Suburban,Don't know,0.01,Suburban,2018
Q23E2,Suburban,Refused,0,Suburban,2018
Q23E2,Suburban,Current Asthma Rate (based on Q23E*23E2),0.0816,Suburban,2018
Q23E3,Suburban,None,0.85,Suburban,2018
Q23E3,Suburban,One to two,0.09,Suburban,2018
Q23E3,Suburban,Three or more,0.01,Suburban,2018
Q23E3,Suburban,Don't know,0.04,Suburban,2018
Q23E3,Suburban,Refused,0.02,Suburban,2018
Q23E1,Suburban,Never (no attacks in the last 30 days),0.52,Suburban,2018
Q23E1,Suburban,Once a week or less,0.26,Suburban,2018
Q23E1,Suburban,Twice a week,0.04,Suburban,2018
Q23E1,Suburban,3 to 6 times a week,0.05,Suburban,2018
Q23E1,Suburban,Once a day,0.08,Suburban,2018
Q23E1,Suburban,More than once a day,0.04,Suburban,2018
Q23E1,Suburban,Don't know,0,Suburban,2018
Q23E1,Suburban,Refused,0.02,Suburban,2018
BMIR,Suburban,Underweight,0.02,Suburban,2018
BMIR,Suburban,Normal weight,0.35,Suburban,2018
BMIR,Suburban,Overweight,0.38,Suburban,2018
BMIR,Suburban,Obese,0.25,Suburban,2018
Q26,Suburban,Yes,0.96,Suburban,2018
Q26,Suburban,No,0.03,Suburban,2018
Q26,Suburban,Don't know,0,Suburban,2018
Q26,Suburban,Refused,0,Suburban,2018
Q27,Suburban,Insurance obtained through a current or former employer or union,0.63,Suburban,2018
Q27,Suburban,Insurance purchased directly from an insurance company,0.1,Suburban,2018
Q27,Suburban,Medicare,0.22,Suburban,2018
Q27,Suburban,"Medicaid, Medical Assistance, HUSKY or any kind of government-assistance plan",0.1,Suburban,2018
Q27,Suburban,State Health Insurance Exchange such as Access Health CT or NY State of Health,0.05,Suburban,2018
Q27,Suburban,Any other type of health insurance plan Other,0.04,Suburban,2018
Q27,Suburban,Don't know,0.01,Suburban,2018
Q27,Suburban,Refused,0.01,Suburban,2018
Q28,Suburban,Yes,0.07,Suburban,2018
Q28,Suburban,No,0.93,Suburban,2018
Q28,Suburban,Don't know,0,Suburban,2018
Q28,Suburban,Refused,0,Suburban,2018
Q29,Suburban,Yes,0.2,Suburban,2018
Q29,Suburban,No,0.8,Suburban,2018
Q29,Suburban,Don't know,0,Suburban,2018
Q29,Suburban,Refused,0,Suburban,2018
Q30A,Suburban,Yes,0.5,Suburban,2018
Q30A,Suburban,No,0.5,Suburban,2018
Q30A,Suburban,Don't know,0,Suburban,2018
Q30A,Suburban,Refused,0,Suburban,2018
Q30B,Suburban,Yes,0.14,Suburban,2018
Q30B,Suburban,No,0.85,Suburban,2018
Q30B,Suburban,Don't know,0,Suburban,2018
Q30B,Suburban,Refused,0,Suburban,2018
Q30C,Suburban,Yes,0.27,Suburban,2018
Q30C,Suburban,No,0.7,Suburban,2018
Q30C,Suburban,Don't know,0.03,Suburban,2018
Q30C,Suburban,Refused,0,Suburban,2018
Q30D,Suburban,Yes,0.2,Suburban,2018
Q30D,Suburban,No,0.79,Suburban,2018
Q30D,Suburban,Don't know,0.01,Suburban,2018
Q30D,Suburban,Refused,0,Suburban,2018
Q30E,Suburban,Yes,0.17,Suburban,2018
Q30E,Suburban,No,0.82,Suburban,2018
Q30E,Suburban,Don't know,0,Suburban,2018
Q30E,Suburban,Refused,0,Suburban,2018
Q30F,Suburban,Yes,0.54,Suburban,2018
Q30F,Suburban,No,0.45,Suburban,2018
Q30F,Suburban,Don't know,0,Suburban,2018
Q30F,Suburban,Refused,0,Suburban,2018
Q30H,Suburban,Yes,0.23,Suburban,2018
Q30H,Suburban,No,0.77,Suburban,2018
Q30H,Suburban,Don't know,0,Suburban,2018
Q30H,Suburban,Refused,0,Suburban,2018
Q30G,Suburban,Yes,0.49,Suburban,2018
Q30G,Suburban,No,0.5,Suburban,2018
Q30G,Suburban,Don't know,0.01,Suburban,2018
Q30G,Suburban,Refused,0,Suburban,2018
Q31,Suburban,Yes,0.07,Suburban,2018
Q31,Suburban,No,0.93,Suburban,2018
Q31,Suburban,Don't know,0,Suburban,2018
Q31,Suburban,Refused,0,Suburban,2018
Q31_1,Suburban,Yes,0.05,Suburban,2018
Q31_1,Suburban,No,0.94,Suburban,2018
Q31_1,Suburban,Don't know,0,Suburban,2018
Q31_1,Suburban,Refused,0,Suburban,2018
Q32,Suburban,Yes,0.86,Suburban,2018
Q32,Suburban,No,0.14,Suburban,2018
Q32,Suburban,Don't know,0,Suburban,2018
Q32,Suburban,Refused,0,Suburban,2018
Q33,Suburban,More than one,0.31,Suburban,2018
Q33,Suburban,None at all,0.67,Suburban,2018
Q33,Suburban,Don't know,0.02,Suburban,2018
Q33,Suburban,Refused,0,Suburban,2018
Q33,Suburban,No Medical Home (Q32*Q33),0.09380000000000001,Suburban,2018
Q34,Suburban,None,0.78,Suburban,2018
Q34,Suburban,1 to 2,0.19,Suburban,2018
Q34,Suburban,3 or more,0.02,Suburban,2018
Q34,Suburban,Don't know,0,Suburban,2018
Q34,Suburban,Refused,0.01,Suburban,2018
Q35,Suburban,Within the last 6 months,0.67,Suburban,2018
Q35,Suburban,More than 6 months but less than a year,0.13,Suburban,2018
Q35,Suburban,More than a year but less than two years,0.08,Suburban,2018
Q35,Suburban,More than two years ago,0.11,Suburban,2018
Q35,Suburban,Never have gone to a dentist,0,Suburban,2018
Q35,Suburban,Don't know,0,Suburban,2018
Q35,Suburban,Refused,0,Suburban,2018
Q37,Suburban,Yes,0.95,Suburban,2018
Q37,Suburban,No,0.05,Suburban,2018
Q37,Suburban,Don't know,0,Suburban,2018
Q37,Suburban,Refused,0,Suburban,2018
Q37_1,Suburban,Always,0.42,Suburban,2018
Q37_1,Suburban,Usually,0.34,Suburban,2018
Q37_1,Suburban,Sometimes,0.14,Suburban,2018
Q37_1,Suburban,Rarely,0.04,Suburban,2018
Q37_1,Suburban,Never,0.04,Suburban,2018
Q37_1,Suburban,Don't know,0.01,Suburban,2018
Q37_1,Suburban,Refused,0.01,Suburban,2018
Q37_2,Suburban,Not at all,0.7,Suburban,2018
Q37_2,Suburban,Several days,0.18,Suburban,2018
Q37_2,Suburban,More than half the days,0.05,Suburban,2018
Q37_2,Suburban,Nearly every day,0.05,Suburban,2018
Q37_2,Suburban,Don't know,0.01,Suburban,2018
Q37_2,Suburban,Refused,0.01,Suburban,2018
Q37_3,Suburban,Not at all,0.73,Suburban,2018
Q37_3,Suburban,Several days,0.18,Suburban,2018
Q37_3,Suburban,More than half the days,0.04,Suburban,2018
Q37_3,Suburban,Nearly every day,0.04,Suburban,2018
Q37_3,Suburban,Don't know,0,Suburban,2018
Q37_3,Suburban,Refused,0.01,Suburban,2018
HIV1,Suburban,Yes,0.49,Suburban,2018
HIV1,Suburban,No,0.48,Suburban,2018
HIV1,Suburban,Don't know,0.02,Suburban,2018
HIV1,Suburban,Refused,0.01,Suburban,2018
HIV2,Suburban,Yes,0.1,Suburban,2018
HIV2,Suburban,No,0.89,Suburban,2018
HIV2,Suburban,Don't know,0.01,Suburban,2018
HIV2,Suburban,Refused,0.01,Suburban,2018
HIV3,Suburban,Yes,0.19,Suburban,2018
HIV3,Suburban,No,0.81,Suburban,2018
HIV3,Suburban,Don't know,0,Suburban,2018
HIV3,Suburban,Refused,0,Suburban,2018
Q38,Suburban,None,0.18,Suburban,2018
Q38,Suburban,One,0.07,Suburban,2018
Q38,Suburban,Two,0.13,Suburban,2018
Q38,Suburban,Three,0.2,Suburban,2018
Q38,Suburban,Four,0.12,Suburban,2018
Q38,Suburban,Five,0.12,Suburban,2018
Q38,Suburban,Six,0.05,Suburban,2018
Q38,Suburban,Seven,0.12,Suburban,2018
Q38,Suburban,Don't know,0,Suburban,2018
Q38,Suburban,Refused,0.01,Suburban,2018
Q39,Suburban,Yes,0.38,Suburban,2018
Q39,Suburban,No,0.62,Suburban,2018
Q39,Suburban,Don't know,0,Suburban,2018
Q39,Suburban,Refused,0,Suburban,2018
Q40,Suburban,Every day,0.18,Suburban,2018
Q40,Suburban,Some days,0.08,Suburban,2018
Q40,Suburban,Not at all,0.74,Suburban,2018
Q40,Suburban,Don't know,0,Suburban,2018
Q40,Suburban,Refused,0,Suburban,2018
Q40,Suburban,Current Smoking Rate (Q39*Q40),0.0988,Suburban,2018
Q42,Suburban,Yes,0.16,Suburban,2018
Q42,Suburban,No,0.84,Suburban,2018
Q42,Suburban,Don't know,0,Suburban,2018
Q42,Suburban,Refused,0,Suburban,2018
Q43,Suburban,None,0.59,Suburban,2018
Q43,Suburban,One to five,0.14,Suburban,2018
Q43,Suburban,Six to twenty-nine,0.08,Suburban,2018
Q43,Suburban,Everyday,0.17,Suburban,2018
Q43,Suburban,Don't know,0.03,Suburban,2018
Q43,Suburban,Refused,0,Suburban,2018
Q43,Suburban,Vaping Past 30 Days Rate (Q42*Q43),0.062400000000000004,Suburban,2018
ALCOHOL,Suburban,None,0.73,Suburban,2018
ALCOHOL,Suburban,One to five,0.21,Suburban,2018
ALCOHOL,Suburban,Six to ten,0.03,Suburban,2018
ALCOHOL,Suburban,More than ten,0.02,Suburban,2018
ALCOHOL,Suburban,Don't know,0.01,Suburban,2018
ALCOHOL,Suburban,Refused,0.01,Suburban,2018
POT1,Suburban,None,0.9,Suburban,2018
POT1,Suburban,One to five,0.04,Suburban,2018
POT1,Suburban,Six to ten,0.01,Suburban,2018
POT1,Suburban,More than ten,0.05,Suburban,2018
POT1,Suburban,Don't know,0,Suburban,2018
POT1,Suburban,Refused,0.01,Suburban,2018
POT2,Suburban,For medical reasons (like to treat or decrease symptoms of a health condition),0.31,Suburban,2018
POT2,Suburban,For nonmedical reasons (like to have fun or fit in),0.38,Suburban,2018
POT2,Suburban,For both medical and nonmedical reasons,0.3,Suburban,2018
POT2,Suburban,Don't know,0,Suburban,2018
POT2,Suburban,Refused,0.01,Suburban,2018
OPIOID2,Suburban,No,0.68,Suburban,2018
OPIOID2,Suburban,"Yes, one person",0.13,Suburban,2018
OPIOID2,Suburban,"Yes, 2 to 4 people",0.12,Suburban,2018
OPIOID2,Suburban,"Yes, 5 or more people",0.07,Suburban,2018
OPIOID2,Suburban,Don't know,0,Suburban,2018
OPIOID2,Suburban,Refused,0,Suburban,2018
OPIOID2_1,Suburban,Yourself,0.04,Suburban,2018
OPIOID2_1,Suburban,A family member,0.34,Suburban,2018
OPIOID2_1,Suburban,A close friend,0.31,Suburban,2018
OPIOID2_1,Suburban,An acquaintance,0.53,Suburban,2018
OPIOID2_1,Suburban,Don't know,0.01,Suburban,2018
OPIOID2_1,Suburban,Refused,0.02,Suburban,2018
OPIOID4,Suburban,No,0.75,Suburban,2018
OPIOID4,Suburban,"Yes, one person",0.1,Suburban,2018
OPIOID4,Suburban,"Yes, 2 to 4 people",0.1,Suburban,2018
OPIOID4,Suburban,"Yes, 5 or more people",0.03,Suburban,2018
OPIOID4,Suburban,Don't know,0,Suburban,2018
OPIOID4,Suburban,Refused,0,Suburban,2018
OPIOID4_1,Suburban,A family member,0.21,Suburban,2018
OPIOID4_1,Suburban,A close friend,0.29,Suburban,2018
OPIOID4_1,Suburban,An acquaintance,0.66,Suburban,2018
OPIOID4_1,Suburban,Don't know,0,Suburban,2018
OPIOID4_1,Suburban,Refused,0.02,Suburban,2018
Q44,Suburban,Living comfortably,0.37,Suburban,2018
Q44,Suburban,Doing alright,0.37,Suburban,2018
Q44,Suburban,Just getting by,0.17,Suburban,2018
Q44,Suburban,Finding it difficult,0.06,Suburban,2018
Q44,Suburban,Finding it very difficult,0.03,Suburban,2018
Q44,Suburban,Don't know,0,Suburban,2018
Q44,Suburban,Refused,0,Suburban,2018
Q45,Suburban,Better off,0.58,Suburban,2018
Q45,Suburban,Not,0.32,Suburban,2018
Q45,Suburban,Same,0.06,Suburban,2018
Q45,Suburban,Don't know,0.04,Suburban,2018
Q45,Suburban,Refused,0,Suburban,2018
Q46,Suburban,Less than a month,0.16,Suburban,2018
Q46,Suburban,At least one month but less than 2,0.1,Suburban,2018
Q46,Suburban,At least 2 months but less than 6,0.17,Suburban,2018
Q46,Suburban,At least 6 months but less than a year,0.16,Suburban,2018
Q46,Suburban,At least a year but less than 2 years,0.11,Suburban,2018
Q46,Suburban,Two years or more,0.24,Suburban,2018
Q46,Suburban,Don't know,0.04,Suburban,2018
Q46,Suburban,Refused,0.02,Suburban,2018
DEBT,Suburban,Something left over,0.71,Suburban,2018
DEBT,Suburban,Break even,0.13,Suburban,2018
DEBT,Suburban,Be in debt,0.1,Suburban,2018
DEBT,Suburban,Don't know,0.04,Suburban,2018
DEBT,Suburban,Refused,0.03,Suburban,2018
Q47,Suburban,Yes,0.63,Suburban,2018
Q47,Suburban,"No, but would like to work",0.04,Suburban,2018
Q47,Suburban,"No, retired",0.2,Suburban,2018
Q47,Suburban,"No, homemaker",0.04,Suburban,2018
Q47,Suburban,"No, full time student",0.02,Suburban,2018
Q47,Suburban,"No, disabled",0.03,Suburban,2018
Q47,Suburban,"No, Other",0.02,Suburban,2018
Q47,Suburban,Refused,0.01,Suburban,2018
Q48,Suburban,Less than 6 months,0.34,Suburban,2018
Q48,Suburban,At least 6 months but less than a year,0.14,Suburban,2018
Q48,Suburban,1 to 2 years,0.18,Suburban,2018
Q48,Suburban,2 to 4 years,0.08,Suburban,2018
Q48,Suburban,5 or more years,0.18,Suburban,2018
Q48,Suburban,Have never had a job in my lifetime,0.07,Suburban,2018
Q48,Suburban,Refused,0.01,Suburban,2018
Q49,Suburban,Full time,0.76,Suburban,2018
Q49,Suburban,Part time,0.23,Suburban,2018
Q49,Suburban,Other,0.01,Suburban,2018
Q49,Suburban,Refused,0,Suburban,2018
Q50,Suburban,By choice,0.75,Suburban,2018
Q50,Suburban,Rather have a full time job,0.24,Suburban,2018
Q50,Suburban,Refused,0.01,Suburban,2018
Q50,Suburban,"Underemployment Rate (based on Q47,49,50)",0.11160597014925373,Suburban,2018
Q51,Suburban,Less than 30,0.12,Suburban,2018
Q51,Suburban,30 to 49,0.66,Suburban,2018
Q51,Suburban,50 to 79,0.17,Suburban,2018
Q51,Suburban,80 or more,0.02,Suburban,2018
Q51,Suburban,Refused,0.02,Suburban,2018
Q52,Suburban,Yes,0.26,Suburban,2018
Q52,Suburban,No,0.74,Suburban,2018
Q52,Suburban,Don't know,0,Suburban,2018
Q52,Suburban,Refused,0,Suburban,2018
Q53,Suburban,More,0.41,Suburban,2018
Q53,Suburban,Less,0.34,Suburban,2018
Q53,Suburban,About the same,0.26,Suburban,2018
Q53,Suburban,Don't know,0,Suburban,2018
Q53,Suburban,Refused,0,Suburban,2018
Q54,Suburban,Have necessary education and training,0.81,Suburban,2018
Q54,Suburban,Need more,0.17,Suburban,2018
Q54,Suburban,Don't know,0.01,Suburban,2018
Q54,Suburban,Refused,0,Suburban,2018
Q56,Suburban,Drive myself,0.89,Suburban,2018
Q56,Suburban,Get a ride with friends or family,0.05,Suburban,2018
Q56,Suburban,Public bus system,0.01,Suburban,2018
Q56,Suburban,Train or railroad,0.01,Suburban,2018
Q56,Suburban,Walk,0.02,Suburban,2018
Q56,Suburban,Bicycle,0,Suburban,2018
Q56,Suburban,Take a taxi,0,Suburban,2018
Q56,Suburban,Ride paratransit,0,Suburban,2018
Q56,Suburban,Other,0.01,Suburban,2018
Q56,Suburban,I took no trips last month/Homebound,0,Suburban,2018
Q56,Suburban,Don't know,0,Suburban,2018
Q56,Suburban,Refused,0,Suburban,2018
Q56NEW,Suburban,Less than 15 minutes,0.27,Suburban,2018
Q56NEW,Suburban,15 to 29 minutes,0.35,Suburban,2018
Q56NEW,Suburban,30 to 59 minutes,0.24,Suburban,2018
Q56NEW,Suburban,60 to 89 minutes,0.07,Suburban,2018
Q56NEW,Suburban,90 minutes or more,0.03,Suburban,2018
Q56NEW,Suburban,Refused,0.02,Suburban,2018
Q61,Suburban,A computer or tablet with internet access,0.87,Suburban,2018
Q61,Suburban,A smartphone,0.82,Suburban,2018
Q61,Suburban,A cell phone with text and calling only but no internet,0.25,Suburban,2018
Q61,Suburban,None of the above,0.03,Suburban,2018
Q61,Suburban,Refused,0,Suburban,2018
Q62,Suburban,Yes,0.08,Suburban,2018
Q62,Suburban,No,0.92,Suburban,2018
Q62,Suburban,Don't know,0,Suburban,2018
Q62,Suburban,Refused,0,Suburban,2018
Q63,Suburban,Almost every month,0.26,Suburban,2018
Q63,Suburban,Some months but not every month,0.35,Suburban,2018
Q63,Suburban,Only 1 or 2 months,0.38,Suburban,2018
Q63,Suburban,Don't know,0.01,Suburban,2018
Q63,Suburban,Refused,0,Suburban,2018
Q64,Suburban,Yes,0.05,Suburban,2018
Q64,Suburban,No,0.95,Suburban,2018
Q64,Suburban,Don't know,0,Suburban,2018
Q64,Suburban,Refused,0,Suburban,2018
Q64_GAS,Suburban,Yes,0.05,Suburban,2018
Q64_GAS,Suburban,No,0.94,Suburban,2018
Q64_GAS,Suburban,Don't know,0,Suburban,2018
Q64_GAS,Suburban,Refused,0,Suburban,2018
Q65,Suburban,Yes,0.07,Suburban,2018
Q65,Suburban,No,0.93,Suburban,2018
Q65,Suburban,Don't know,0,Suburban,2018
Q65,Suburban,Refused,0,Suburban,2018
Q65_1,Suburban,Yes,0.29,Suburban,2018
Q65_1,Suburban,No,0.71,Suburban,2018
Q65_1,Suburban,Don't know,0,Suburban,2018
Q65_1,Suburban,Refused,0,Suburban,2018
Q66,Suburban,Yes,0.94,Suburban,2018
Q66,Suburban,No,0.05,Suburban,2018
Q66,Suburban,Don't know,0,Suburban,2018
Q66,Suburban,Refused,0.01,Suburban,2018
Q68,Suburban,Yes,0.08,Suburban,2018
Q68,Suburban,No,0.92,Suburban,2018
Q68,Suburban,Don't know,0,Suburban,2018
Q68,Suburban,Refused,0,Suburban,2018
Q69,Suburban,Yes,0.03,Suburban,2018
Q69,Suburban,No,0.97,Suburban,2018
Q69,Suburban,Don't know,0,Suburban,2018
Q69,Suburban,Refused,0,Suburban,2018
Q70,Suburban,Once,0.44,Suburban,2018
Q70,Suburban,Twice,0.26,Suburban,2018
Q70,Suburban,Three or more,0.22,Suburban,2018
Q70,Suburban,Refused,0.08,Suburban,2018
Q71,Suburban,Yes,0.26,Suburban,2018
Q71,Suburban,No,0.74,Suburban,2018
Q71,Suburban,Don't know,0,Suburban,2018
Q71,Suburban,Refused,0,Suburban,2018
Q73,Suburban,Yes,0.37,Suburban,2018
Q73,Suburban,No,0.63,Suburban,2018
Q73,Suburban,Don't know,0,Suburban,2018
Q73,Suburban,Refused,0,Suburban,2018
Q77NEW,Suburban,Yes,0.46,Suburban,2018
Q77NEW,Suburban,No,0.54,Suburban,2018
Q77NEW,Suburban,Don't know,0,Suburban,2018
Q77NEW,Suburban,Refused,0,Suburban,2018
DISCRIM1,Suburban,Yes,0.25,Suburban,2018
DISCRIM1,Suburban,No,0.74,Suburban,2018
DISCRIM1,Suburban,Don't know,0.01,Suburban,2018
DISCRIM1,Suburban,Refused,0,Suburban,2018
DISCRIM1_2,Suburban,Your Ancestry or National Origins,0.04,Suburban,2018
DISCRIM1_2,Suburban,Your Gender,0.21,Suburban,2018
DISCRIM1_2,Suburban,Your Race,0.11,Suburban,2018
DISCRIM1_2,Suburban,Your Age,0.21,Suburban,2018
DISCRIM1_2,Suburban,Your Religion,0.01,Suburban,2018
DISCRIM1_2,Suburban,Your Height,0.01,Suburban,2018
DISCRIM1_2,Suburban,Your Weight,0.02,Suburban,2018
DISCRIM1_2,Suburban,Some other Aspect of Your Physical Appearance,0.09,Suburban,2018
DISCRIM1_2,Suburban,Your Sexual Orientation,0.04,Suburban,2018
DISCRIM1_2,Suburban,Your Education or Income Level,0.1,Suburban,2018
DISCRIM1_2,Suburban,A physical disability,0.08,Suburban,2018
DISCRIM1_2,Suburban,Don't know,0.33,Suburban,2018
DISCRIM1_2,Suburban,Refused,0.04,Suburban,2018
DISCRIM1_1,Suburban,Once every week or more,0.01,Suburban,2018
DISCRIM1_1,Suburban,A few times every month,0.02,Suburban,2018
DISCRIM1_1,Suburban,A few times every year,0.06,Suburban,2018
DISCRIM1_1,Suburban,A few times in the past 3 years,0.11,Suburban,2018
DISCRIM1_1,Suburban,Once,0.28,Suburban,2018
DISCRIM1_1,Suburban,Never in the past 3 years,0.52,Suburban,2018
DISCRIM1_1,Suburban,Don't know,0,Suburban,2018
DISCRIM1_1,Suburban,Refused,0,Suburban,2018
DISCRIM2,Suburban,Yes,0.08,Suburban,2018
DISCRIM2,Suburban,No,0.91,Suburban,2018
DISCRIM2,Suburban,Don't know,0,Suburban,2018
DISCRIM2,Suburban,Refused,0,Suburban,2018
DISCRIM2_2,Suburban,Your Ancestry or National Origins,0.07,Suburban,2018
DISCRIM2_2,Suburban,Your Gender,0.11,Suburban,2018
DISCRIM2_2,Suburban,Your Race,0.2,Suburban,2018
DISCRIM2_2,Suburban,Your Age,0.17,Suburban,2018
DISCRIM2_2,Suburban,Your Religion,0,Suburban,2018
DISCRIM2_2,Suburban,Your Height,0.01,Suburban,2018
DISCRIM2_2,Suburban,Your Weight,0,Suburban,2018
DISCRIM2_2,Suburban,Some other Aspect of Your Physical Appearance,0.14,Suburban,2018
DISCRIM2_2,Suburban,Your Sexual Orientation,0.01,Suburban,2018
DISCRIM2_2,Suburban,Your Education or Income Level,0.04,Suburban,2018
DISCRIM2_2,Suburban,A physical disability,0.02,Suburban,2018
DISCRIM2_2,Suburban,Don't know,0.38,Suburban,2018
DISCRIM2_2,Suburban,Refused,0.05,Suburban,2018
DISCRIM2_1,Suburban,Once every week or more,0.01,Suburban,2018
DISCRIM2_1,Suburban,A few times every month,0.01,Suburban,2018
DISCRIM2_1,Suburban,A few times every year,0.07,Suburban,2018
DISCRIM2_1,Suburban,A few times in the past 3 years,0.15,Suburban,2018
DISCRIM2_1,Suburban,Once,0.32,Suburban,2018
DISCRIM2_1,Suburban,Never in the past 3 years,0.42,Suburban,2018
DISCRIM2_1,Suburban,Don't know,0.01,Suburban,2018
DISCRIM2_1,Suburban,Refused,0,Suburban,2018
DISCRIM2_3,Suburban,In a car,0.69,Suburban,2018
DISCRIM2_3,Suburban,Walking or biking along a street,0.16,Suburban,2018
DISCRIM2_3,Suburban,At a bus stop,0.05,Suburban,2018
DISCRIM2_3,Suburban,Inside a bus,0,Suburban,2018
DISCRIM2_3,Suburban,At a public park,0.05,Suburban,2018
